label	source_table	source_column	usage_count
Ext Ant Ready	config_option	description	1
Ext Ant Ready with Diversity	config_option	description	1
Extended Battery	config_option	description	1
Extended Battery & Shoulder Strap (EMEA Only)	config_option	description	1
Extended Battery & Shoulder Strap (EMEA only)	config_option	description	1
Extended Battery (5000mAh)	config_option	description	1
Extended Battery (735mAh)	config_option	description	1
Extended Battery 5000mAh	config_option	description	1
Extended Battery RFC  FFC	config_option	description	1
Extended Battery RFC No FFC	config_option	description	1
Extended Battery and Shoulder Strap (EMEA only)	config_option	description	1
Extended Battery, RFC,  FFC	config_option	description	1
Extended Battery, RFC, No FFC	config_option	description	1
Extended Battery; FFC	config_option	description	1
Extended Battery; No FFC	config_option	description	1
Extended Capacity	config_option	description	1
Extended Capacity  Battery included	config_option	description	1
Extended Capacity 7000mAh, with Integrated Secondary BLE Beacon	config_option	description	1
Extended Capacity; 7000mAh	config_option	description	1
Extended Freezer Battery (660mAh)	config_option	description	1
Extended Life (RS507X configurations only)	config_option	description	1
Extended Life Battery, Kickstand	config_option	description	1
Extended Range	config_option	description	1
Extended Range (Lorax)	config_option	description	1
Extended Temperature Range	config_option	description	1
Extended capacity 7000mAh	config_option	description	1
External Antenna Ready	config_option	description	1
External Antenna Ready with Diversity	config_option	description	1
External Antenna Ready, 2.4 + 5 GHz	config_option	description	1
External Antenna Ready, 2.4 GHz	config_option	description	1
External Keypad and Touch Screen	config_option	description	1
Extreme Density	config_option	description	1
FCC: US	config_option	description	1
FFC - 5MP_ RFC - 16MP	config_option	description	1
FFC - 8MP_ RFC - 16MP	config_option	description	1
FFC - 8MP_ RFC - 16MP With OIS_ Time Of Flight	config_option	description	1
FIPS & DAR (US)	config_option	description	1
FIPS & TAA	config_option	description	1
FIPS & TAA (US)	config_option	description	1
FIPS DIM/DAR	config_option	description	1
FIPS TAA Certified	config_option	description	1
FIPS TAA Certified/ Disabled BT/ Wi-Fi/ Microphone & Camera	config_option	description	1
FIPS/TAA	config_option	description	1
FRENCH COMPANION KEYBOARD	config_option	description	1
Fast 2D barcode decoder	config_option	description	1
Fast 2D barcode decoder + DL OCR	config_option	description	1
Fast 2D barcode decoder + DPM	config_option	description	1
Fast 2D barcode decoder + DPM + DL OCR	config_option	description	1
Federal Market	config_option	description	1
Finger RFID	config_option	description	1
Finger scan	config_option	description	1
Fingerprint Reader	config_option	description	1
Fingerprint reader (FPR) included	config_option	description	1
First Release (Gen 1)	config_option	description	1
Fixed Industrial Scanner	config_option	description	1
Foot Stand Attachment	config_option	description	1
For Labs with DL Parsing	config_option	description	1
For labs	config_option	description	1
Fork Lift / Vehicle / Fixed Mounted Industrial Computer	config_option	description	1
Freezer	config_option	description	1
Freezer (-30 - +50 C, Condensing Environments)	config_option	description	1
Freezer Temp	config_option	description	1
Freezer Temp with screen blanking	config_option	description	1
Freezer Temp with screen blanking - US Government TAA Trade Compliant	config_option	description	1
Freezer Temp � US Government TAA Trade Compliant	config_option	description	1
Freezer Temperature (incl. touch screen heater and protection against condensation)	config_option	description	1
French	config_option	description	1
French Audio Voice and Bluetooth Support	config_option	description	1
French Language OS with AZERTY Keyboard	config_option	description	1
Freq Range 403-419 MHz	config_option	description	1
Freq Range 403_422 MHz	config_option	description	1
Freq Range 419-435 MHz	config_option	description	1
Freq Range 435-451 MHz	config_option	description	1
Freq Range 450-467 MHz	config_option	description	1
Freq Range 450-470 MHz	config_option	description	1
Freq Range 464-480 MHz	config_option	description	1
Freq Range 480-496 MHz	config_option	description	1
Freq Range 496-512 MHz	config_option	description	1
Front Camera only	config_option	description	1
Frost Free Scan Window (No Bluetooth)	config_option	description	1
Full HD Display, 7 Pin connector, BLE Beacon, Rear IO for Trigger	config_option	description	1
Full Rewind with Peel	config_option	description	1
Full Screen Color, 800x600, touch, heated	config_option	description	1
GERMAN COMPANION KEYBOARD	config_option	description	1
GMS	config_option	description	1
GMS - Standard Color	config_option	description	1
GMS Healthcare White	config_option	description	1
GMS Healthcare White MDNA Enterprise License	config_option	description	1
GMS Std Color MDNA Enterprise License	config_option	description	1
GMS; MDNA Enterprise	config_option	description	1
GMS; MDNA Professional	config_option	description	1
GPRS	config_option	description	1
GPRS: 850/1800/1900	config_option	description	1
GPRS: 900/1800/1900	config_option	description	1
GPS	config_option	description	1
GSM	config_option	description	1
GSM Quad-band Voice/Data (Must identify region details)	config_option	description	1
GSM Quad-band Voice/Data EU antenna	config_option	description	1
GSM Quad-band Voice/Date NA antenna	config_option	description	1
GSM/EDGE/EGPRS	config_option	description	1
GSM/HSDPA	config_option	description	1
Gen 1	config_option	description	1
General Purpose	config_option	description	1
Generic GSM/Edge/GPRS Carrier Support	config_option	description	1
German	config_option	description	1
German Audio Voice and Bluetooth Support	config_option	description	1
German Language OS with QWERTZ Keyboard	config_option	description	1
GigE Camera Interface	config_option	description	1
Global	config_option	description	1
Global language support	config_option	description	1
Gorilla Glass	config_option	description	1
Gorilla Glass, Checkpoint EAS	config_option	description	1
Government Compliant	config_option	description	1
"Group ""0"" (USA, Canada)"	config_option	description	1
"Group ""A"" (Australia/HongKong/Indonesia/India/Korea/Malaysia/NewZeland/Philippines/Singapore/Taiwan/ Thailand/VietNam)"	config_option	description	1
"Group ""A"" (ID/TW/KR/MY/AU/NZ/LK)"	config_option	description	1
"Group ""A"" (ID/TW/KR/MY/AU/NZ/LK/IN)"	config_option	description	1
"Group ""B"" (SG/TH/PH/HK/VN)"	config_option	description	1
"Group ""C"" (China - ZR Model)"	config_option	description	1
"Group ""C"" (China)"	config_option	description	1
"Group ""D"" (India)"	config_option	description	1
"Group ""E"" (EU/EFTA,Bahrain/Belarus/Croatia/Egypt/Israel/Jordan/Kazakhstan/Kuwait/Lebanon/Morocco/Oman/Qatar/Russia/Saudi Arabia/S.Africa/Serbia/ Turkey/UAE/Ukraine/Yemen)"	config_option	description	1
"Group ""E"" (EU/EFTA/RU/IL/EG/TR/UA/KZ/ZA)"	config_option	description	1
"Group ""J"" (Japan)"	config_option	description	1
"Group ""L"" (AR/BR/HN/SV/GT/CR/NI/CL/MX)"	config_option	description	1
"Group ""L"" (Argentina/Brazil/Chile/Columbia/CostaRica/ElSalvador/Guatemala/ Honduras/Mexico/Nicaragua/Peru/Uruguay/Venezuela)"	config_option	description	1
Group 0 (USA Canada)	config_option	description	1
Group A (Australia India Indonesia Korea Malaysia New Zealand Sri Lanka Taiwan)	config_option	description	1
Group A (ID/TW/KR/MY/AU/NZ/LK/IN)	config_option	description	1
Group B (Hong Kong Philippines Singapore Thailand Vietnam)	config_option	description	1
Group B (SG/TH/PH/HK/VN)	config_option	description	1
Group C (China)	config_option	description	1
Group D (India)	config_option	description	1
Group E (EU/EFTA Bahrain Belarus Egypt Israel Jordan Kazakhstan Kuwait Lebanon Oman Qatar Russia Saudi Arabia Serbia South Africa Turkey United Arab Emirates Ukraine Yemen)	config_option	description	1
Group E (EU/EFTA/RU/IL/EG/TR/UA/KZ/ZA)	config_option	description	1
Group J (Japan)	config_option	description	1
Group L (AR/BR/HN/SV/GT/CR/NI/CL/MX)	config_option	description	1
Group L (Mexico Argentina Brazil Chile Columbia Costa Rica El Salvador Guatemala Honduras Nicaragua Peru Uruguay Venezuela)	config_option	description	1
Gun	config_option	description	1
Gun/Pistol Grip	config_option	description	1
HC20  - 802.11 Wifi 6 a/b/g/n/d/h/i/k/r/mc/ac/ax, 2 x 2 Mu-MIMO, BT 5.2, NFC	config_option	description	1
HC25 Healthcare - 802.11 Wifi 6 a/b/g/n/d/h/i/k/r/mc/ac/ax, 2 x 2 Mu-MIMO, BT 5.2, NFC	config_option	description	1
HC50  - 802.11 Wifi 6E  a/b/g/n/d/h/i/k/r/mc/ac/ax, 2 x 2 Mu-MIMO, BT 5.2, NFC	config_option	description	1
HC55 Healthcare - 802.11 Wifi 6(E) a/b/g/n/d/h/i/k/r/mc/ac/ax, 2 x 2 Mu-MIMO, BT 5.2, NFC	config_option	description	1
HDMI In and Kickstand	config_option	description	1
HDMI-IN	config_option	description	1
HF RFID	config_option	description	1
HF RFID Multi protocol, full Mifare, 2 SAMs (incompatible with camera and compatible with English OS only) � China	config_option	description	1
HF RFID Multi protocol, full Mifare, 2 SAMs (incompatible with camera and compatible with English OS only) � Non-China	config_option	description	1
HF RFID Note: Voice over WAN disabled with HF RFID	config_option	description	1
HF RFID Radio with NFC	config_option	description	1
HF-RFID	config_option	description	1
HSDPA	config_option	description	1
HSDPA Radio	config_option	description	1
HSPA+	config_option	description	1
HSPA+ & CDMA (Verizon Only)	config_option	description	1
HSPA+ EMEA/APAC	config_option	description	1
HSPA+ WWAN Tablet	config_option	description	1
HSPA+/TD-SCDMA	config_option	description	1
HSUPA + CDMA EVDO RevA	config_option	description	1
Half Screen color, 800x320, touch, heated	config_option	description	1
Hand strap, Tethered Stylus	config_option	description	1
Handle Kit	config_option	description	1
Handle with Pen	config_option	description	1
Hands Free Imager	config_option	description	1
Hanging Transition Reader	config_option	description	1
Hazardous Location capable (C1D2)	config_option	description	1
Headset Jack 2.5MM	config_option	description	1
Healthcare	config_option	description	1
Healthcare + LCD User Interface	config_option	description	1
Healthcare + Locking Media Cabinet (ZD621D ONLY)*	config_option	description	1
Healthcare Enterprise Digital Assistant	config_option	description	1
Healthcare Enterprise Digital Assistant (EDA)	config_option	description	1
Healthcare FFC & R Cam _ no headset jack_ Red Rear Button_ NFC_ Hotswap	config_option	description	1
Healthcare FFC & Rcam, Rear Button, NFC, Warm Swap Connector	config_option	description	1
Healthcare Hot Swap	config_option	description	1
Healthcare White	config_option	description	1
Healthcare White with Light Blue Trim	config_option	description	1
Healthcare with 256M/512M	config_option	description	1
Healthcare*	config_option	description	1
Healthcare, Locking Media Cabinet	config_option	description	1
Healthcare, Locking Media Cabinet + LCD User Interface	config_option	description	1
Hebrew	config_option	description	1
"Hex-Core; 4.7"" display w/capacitive touch panel, 1 micro SD, Ecompass* (*TC75x only), Handstrap."	config_option	description	1
"Hex-Core; 4.7"" display w/capacitive touch panel, 1 micro SD, Ecompass, Handstrap."	config_option	description	1
"Hex-Core; 4.7"" display w/capacitive touch panel, 1 micro SD, IrDA, Ecompass, Handstrap. (US ONLY)"	config_option	description	1
"Hex-Core; 4.7"" display w/capacitive touch panel, no SD, Ecompass, Handstrap."	config_option	description	1
Hex-Core; 4.7'' display w/capacitive touch panel, 1 micro SD, Ecompass, Handstrap. 2.45 GHZ processor	config_option	description	1
Hi Capacity � 2400mAh	config_option	description	1
High Cap (3300) mAh) � Standard Latch Door	config_option	description	1
High Capacity	config_option	description	1
High Capacity (2X) Battery (Straight Shooter and Gun only)	config_option	description	1
High Capacity (Imager configs)	config_option	description	1
High Capacity Battery (Straight Shooter Imager and Gun only)	config_option	description	1
High Capacity; 5200mAh	config_option	description	1
High Density	config_option	description	1
High Density Focus	config_option	description	1
High Density Focus with Driver License Parsing	config_option	description	1
High Density Imager	config_option	description	1
High Density with Drivers License Parsing	config_option	description	1
High Density with Driver�s License Parsing	config_option	description	1
High capacity 4800mAH	config_option	description	1
High capacity 5200mAH	config_option	description	1
Hong Kong, Australia	config_option	description	1
I Talk Group for 48 Months	config_option	description	1
I User for 48 Months	config_option	description	1
IBM 468x/9x (Port 17) Cable (9ft. Straight w/EAS). CBA-M09-S09EAR	config_option	description	1
IBM 468x/9x (Port 5B) Cable (7ft. Straight). CBA-M04-S07ZAR	config_option	description	1
IBM 468x/9x (Port 9B) Cable (7 ft. Straight). 25-32753-20	config_option	description	1
IBM 468x/9x (Port 9B) Cable (7 ft. Straight). CBA-M01-S07ZAR	config_option	description	1
IBM 468x/9x Cable(s)	config_option	description	1
IBM468x/9x and Keyboard Wedge ? No Imaging	config_option	description	1
IBM468x/9x and Keyboard Wedge No Imaging	config_option	description	1
IN (India)	config_option	description	1
INDONESIA	config_option	description	1
Icon User Interface	config_option	description	1
Imager 1D  End Cap � EV15	config_option	description	1
Imager 1D Pod � EV15	config_option	description	1
Imager 1D � EV15	config_option	description	1
Imager 2D HHP End Cap � HHP5180	config_option	description	1
Imager 2D HHP Slim Pod � HHP5180	config_option	description	1
Imager 2D � EA11	config_option	description	1
Imager 2D � SE4500	config_option	description	1
Imager 2D � SE4600LR	config_option	description	1
Includes Fingerprint reader	config_option	description	1
India	config_option	description	1
India & Korea Only	config_option	description	1
India (IN)	config_option	description	1
India (WWAN / WLAN)	config_option	description	1
India / S. Korea	config_option	description	1
India 802.11ac	config_option	description	1
India Only	config_option	description	1
India Only (RFID)	config_option	description	1
India Only Battery	config_option	description	1
India Only Standard 2 Cell Battery_ Belt Clip	config_option	description	1
India Only Standard 4 Cell Battery, Belt Clip	config_option	description	1
India Power	config_option	description	1
India UHF RFID Module	config_option	description	1
India Version	config_option	description	1
India _ S. Korea	config_option	description	1
India and Korea	config_option	description	1
India power	config_option	description	1
India, Korea and Japan	config_option	description	1
India, Non-China	config_option	description	1
India, South Korea	config_option	description	1
India/South Korea	config_option	description	1
Indonesia	config_option	description	1
Indonesia (Reqd for WAN Only)	config_option	description	1
Indonesia (Req�d for WAN Only)	config_option	description	1
Indonesia (for WWAN SKUs Only)	config_option	description	1
Indoor Use	config_option	description	1
Indoor Use (Silver)	config_option	description	1
Infrared	config_option	description	1
Infrared Bandpass	config_option	description	1
Infrared Bandpass w/polarizer	config_option	description	1
Installed	config_option	description	1
Int Antenna with Diversity	config_option	description	1
Integrated	config_option	description	1
Integrated 2.4 + 5 GHz	config_option	description	1
Integrated Cross-Polarized Linear Antenna	config_option	description	1
Integrated GPS module	config_option	description	1
Integrated GPS module (GSM compatible)	config_option	description	1
Integrated High-Gain Circular Polarized Antenna	config_option	description	1
Integrated QWERTY Keypad, IP66, heated, backlit	config_option	description	1
Integrated Scanner	config_option	description	1
Integrated Sensing Technology	config_option	description	1
Integrated Standard Range Circular Polarized Antenna	config_option	description	1
Intel Core Ultra 5	config_option	description	1
Intel Core Ultra 5 vPro	config_option	description	1
Intel Core Ultra 7	config_option	description	1
Intel Core Ultra 7 vPro	config_option	description	1
Intel E3825 Dual Core, 1.33 GHz, 1 MB Cache, 2 GB RAM	config_option	description	1
Intel E3845 Quad Core, 1.91 GHz, 2 MB Cache, 4 GB RAM	config_option	description	1
Intellistand*** (20-66483-01R or 02R) &  Power Supply: 50-14000-253R	config_option	description	1
Intellistand*** (20-66483-01R or 02R) & Europe Power Supply: KT-14001-002R	config_option	description	1
Intellistand*** (20-66483-01R or 02R) Only	config_option	description	1
Intellistand*** (20-66483-01R or ?02R) & Europe Power Supply: KT-14001-002R	config_option	description	1
Intellistand*** (20-66483-01R or ?02R) & Japan Power Supply: KT-14001-003R	config_option	description	1
Intellistand*** (20-66483-01R or ?02R) & N.A. Power Supply: 50-14000-008	config_option	description	1
Intellistand*** (20-66483-01R or ?02R) Only	config_option	description	1
Intellistand*** (20-70774-01R or -02R) & Europe Power Supply: KT-14001-002R	config_option	description	1
Intellistand*** (20-70774-01R or 02R) & N.A. Power Supply: 50-14000-253R	config_option	description	1
Intentionally left blank	config_option	description	1
Interactive sensor technology (IST)	config_option	description	1
Internal 12-48 VDC w/o Ext. Cable (Must order power extension cord separately)	config_option	description	1
Internal Antenna with Diversity	config_option	description	1
Internal P/S 12-24V (Must order power extension cord separately)	config_option	description	1
International (Rest of World)	config_option	description	1
International TC70	config_option	description	1
International, Austalia Power	config_option	description	1
International, European Union Power	config_option	description	1
International, United Kingdom Power	config_option	description	1
IrDA Endcap	config_option	description	1
Israel	config_option	description	1
Israel (IL)	config_option	description	1
Israel Only	config_option	description	1
Italian	config_option	description	1
Italian Language OS with Qwerty Keyboard	config_option	description	1
Ivanti Velocity	config_option	description	1
JAPAN HIGH POWER	config_option	description	1
Japan	config_option	description	1
Japan & South Korea (WWAN)	config_option	description	1
Japan (100V) Wall Outlet Mount	config_option	description	1
Japan (Wireless Connectivity Only)	config_option	description	1
Japan - Registration Station	config_option	description	1
Japan Only	config_option	description	1
Japan Power	config_option	description	1
Japan Power Supply (100VAC): KT-14001-003R	config_option	description	1
Japan power	config_option	description	1
Japan with 3600 mAh (Standard 1.5X battery)	config_option	description	1
Japan � Registration Station	config_option	description	1
Japanese	config_option	description	1
Japanese (Hansj.ttf) Bitmapped 24x24,16x16)	config_option	description	1
Japanese (Hansj.ttf, Bitmapped 24x24,16x16)	config_option	description	1
Japanese OS with Audio/Voice/Bluetooth (WM OS)	config_option	description	1
Japanese with Japanese alphabet keypad	config_option	description	1
KBW Cable (Series A connector, 7 ft. straight) CBA-K01-S07PA	config_option	description	1
KLASSE EINS	config_option	description	1
Kensington Lock Slot	config_option	description	1
Keybased	config_option	description	1
Keyboard Compatible	config_option	description	1
Keyboard Wedge Cable(s)	config_option	description	1
Keyboard Wedge PS/2 (6ft. Power Port, straight). 25-62417-20	config_option	description	1
Keyboard Wedge PS/2 (7ft. Power Port, straight). CBA-K01-S07PAR	config_option	description	1
Keypad + Touch Screen	config_option	description	1
Kickstand	config_option	description	1
Kit (device + preinstalled screen protector + preinstalled boot + USB-C cable in shipping box)	config_option	description	1
Kit with battery	config_option	description	1
Korea	config_option	description	1
Korea and India	config_option	description	1
Korea only	config_option	description	1
Korean	config_option	description	1
Korean (Hansk.ttf and bitmapped: 24x24,16x16)	config_option	description	1
Korean Audio Voice and Bluetooth Support	config_option	description	1
Korean RoHs	config_option	description	1
Korean with Korean alphabet keypad	config_option	description	1
Kroger	config_option	description	1
L10	config_option	description	1
L10 XBOOK	config_option	description	1
L10 XPAD	config_option	description	1
L10 XPAD ATEX	config_option	description	1
L10 XSLATE	config_option	description	1
L10 XSLATE ATEX	config_option	description	1
L10ax	config_option	description	1
LAN 802.11 a/b/gn	config_option	description	1
LAN 802.11 b/g (WAN, Bluetooth, GPS)	config_option	description	1
LAN Only	config_option	description	1
LA_EMEA_ APAC	config_option	description	1
LCD User Interface	config_option	description	1
LS9203i Cash Register White	config_option	description	1
LS9203i Cash Register White, EAS	config_option	description	1
LS9203i Cash Register White, EAS, Plural Stage	config_option	description	1
LS9203i Cash Register White, Plural Stage	config_option	description	1
LS9203i Twilight Black	config_option	description	1
LS9203i Twilight Black, EAS	config_option	description	1
LS9203i Twilight Black, EAS, Plural Stage	config_option	description	1
LS9203i Twilight Black, Plural Stage	config_option	description	1
LS9208i Cash Register White	config_option	description	1
LS9208i Cash Register White, EAS	config_option	description	1
LS9208i Cash Register White, EAS, Plural Stage	config_option	description	1
LS9208i Cash Register White, Plural Stage	config_option	description	1
LS9208i Twilight Black	config_option	description	1
LS9208i Twilight Black, EAS	config_option	description	1
LS9208i Twilight Black, EAS, Plural Stage	config_option	description	1
LS9208i Twilight Black, Plural Stage	config_option	description	1
LTE HSPA+, GPS (EMEA/APAC)	config_option	description	1
LTE-HSPA+ Americas	config_option	description	1
LTE-HSPA+, GPS (Americas)	config_option	description	1
LTE/HSPA+UMTS/GSM, DSDS, Carrier Aggregation   SD660	config_option	description	1
Landscape	config_option	description	1
Landscape only available	config_option	description	1
Lanyard	config_option	description	1
Lanyard, No Top Trigger	config_option	description	1
Large Capacity Battery	config_option	description	1
Laser	config_option	description	1
Latin America	config_option	description	1
Latin America ONLY	config_option	description	1
Leek Bar Platter	config_option	description	1
Left Hand	config_option	description	1
Legacy 2-color alpha	config_option	description	1
Legacy POE	config_option	description	1
Li-ion battery	config_option	description	1
Linear Polarized Yagi Antenna	config_option	description	1
Liner Takeup with Peel	config_option	description	1
"Liner Takeup with Peel (4"" model only)"	config_option	description	1
Linered	config_option	description	1
Linered platen (0.75 media core)	config_option	description	1
Linerless	config_option	description	1
Linerless Cutter with Label Taken Sensor (ZD621D ONLY)	config_option	description	1
Linerless Tear with Label Taken Sensor (ZD621D ONLY)	config_option	description	1
Linerless platen (0.75 media core)	config_option	description	1
Linerless with Cutter and take label sensor	config_option	description	1
Linerless with take label sensor	config_option	description	1
Linux	config_option	description	1
Loblaws custom wall mount	config_option	description	1
Loco (SE4710)	config_option	description	1
Long	config_option	description	1
Long Alpha Numeric Keyboard	config_option	description	1
Long Range	config_option	description	1
Long Range Drivers License Parsing	config_option	description	1
Long Range Driver�s License Parsing	config_option	description	1
Long Range, Linear Polarized Yagi Antenna	config_option	description	1
Long cable to hip	config_option	description	1
Lorax 1D Long Range Scanner	config_option	description	1
Lorax Long Range Scan Engine	config_option	description	1
Low Cost Windows 10	config_option	description	1
Luxemburg	config_option	description	1
MC-9090 Based	config_option	description	1
MC3300 Premium Plus + UHF RFID	config_option	description	1
MC50 Series (EDA)	config_option	description	1
MC75 2.5x (4800 mAh)	config_option	description	1
MC7x 1x (1950 mAh)	config_option	description	1
MC92N?X-XXXXXXXXX	config_option	description	1
MDNA Enterprise Included	config_option	description	1
MFi with iOS Certification	config_option	description	1
MIL software	config_option	description	1
MILITARY (meets Mil-Std-461G, etc.)	config_option	description	1
MPA2.0 with WLAN 802.11 a/b/g	config_option	description	1
Made In India	config_option	description	1
Manual Trigger	config_option	description	1
Mechanical	config_option	description	1
Media Width Sensor	config_option	description	1
Medium	config_option	description	1
Medium Range Laser	config_option	description	1
Mic/Cameras/Radios/Docking Connectors Removed	config_option	description	1
Microdisplay	config_option	description	1
Microsoft CE 5.0	config_option	description	1
Microsoft CE 6.0	config_option	description	1
Microsoft Windows Embedded Hand Held 6.5	config_option	description	1
Microsoft Windows Embedded Handheld 6.5.3	config_option	description	1
Microsoft Windows Mobile 6.1 Classic	config_option	description	1
Microsoft Windows Mobile 6.1 Professional	config_option	description	1
Mid Range Imager	config_option	description	1
Mid Tier Camera	config_option	description	1
Midnight Black	config_option	description	1
Midnight Black + Industrial Green	config_option	description	1
Midnight black	config_option	description	1
MobiControl (Load only � License to be ordered separately)	config_option	description	1
MobiControl (Load only � License to be purchased separately)	config_option	description	1
MobiControl (Load only � License to be purchased separately) and Tek Term	config_option	description	1
MobiControl (Load only � No License) and Naurtech Browser	config_option	description	1
MobiControl (Load only � No License) and Stay-Linked TE	config_option	description	1
MobiControl (Load only � No License) and Wavelink TE	config_option	description	1
MobiControl Preload - License sold separately	config_option	description	1
MobiControl Preload - License sold separately, TekTerm TE	config_option	description	1
MobiControl and Naurtech (MC Load only � No License)	config_option	description	1
MobiControl and OTT (MC Load only � License to be purchased separately)	config_option	description	1
MobiControl and Stay-Linked (MC Load only � No License)	config_option	description	1
MobiControl, OTT and Naurtech (MC Load only � No License)	config_option	description	1
MobiStage	config_option	description	1
Mobile Computer	config_option	description	1
Mono	config_option	description	1
Mono 3 inch Diagonal (320 x 320 pixels) w/ Touch (CE Core OS only)	config_option	description	1
Mono 3.8 Diagonal (320 x 240 pixels) w/Touch	config_option	description	1
Mono 3.8� Diagonal (320 x 240 pixels) w/Touch	config_option	description	1
Mono 3? Diagonal (320 x 320 pixels) w/ Touch (CE Core only)	config_option	description	1
Monochrome Sensor	config_option	description	1
Monochrome W/O Touch	config_option	description	1
Monochrome display	config_option	description	1
Motion Sensor	config_option	description	1
Mounted Tablet	config_option	description	1
Multi (Single Ethernet without POE, USB, Industrial Protocols)	config_option	description	1
Multi Interface	config_option	description	1
Multi Operator	config_option	description	1
Multi Operator (AT&T/Verizon/T-Mobile)	config_option	description	1
Multi-Interface	config_option	description	1
Multi-Operator GSM/ HSPA+ / LTE (Data Only)	config_option	description	1
Multi-Operator GSM/ HSPA+ / LTE (ROW: EMEA + APAC) GPS	config_option	description	1
Multi-Operator GSM/ HSPA+ / LTE (ROW: EMEA, LATAM  + APAC)	config_option	description	1
Multi-Operator GSM/HSPA+ / LTE (China)	config_option	description	1
Multi-Operator GSM/HSPA+ / LTE (China) GPS	config_option	description	1
Multi-Operator HSPA+ / LTE (Americas + Canada) GPS	config_option	description	1
Multi-Operator HSPA+ / LTE (US + Canada)	config_option	description	1
Multi-Operator HSPA+/ LTE/5G (Data Only- Turkey- Indonesia) SIM + eSIM	config_option	description	1
Multi-Operator HSPA+/ LTE/5G (Data Only-Turkey-Indonesia) SIM + eSIM	config_option	description	1
Multi-Operator HSPA+/ LTE/5G (Japan) SIM + eSIM	config_option	description	1
Multi-Operator HSPA+/ LTE/5G (ROW: EMEA_ LATAM + APAC SIM + eSIM	config_option	description	1
Multi-Operator HSPA+/ LTE/5G_ 5G CBRS (US + Canada) SIM + eSIM	config_option	description	1
Multi-Operator HSPA+/ LTE/5G_5G CBRS (US + Canada) SIM + eSIM	config_option	description	1
Multi-Operator, GSM/HSPA+ / LTE, (China)	config_option	description	1
Multi-Operator, HSPA+  / LTE, (Americas + Canada)	config_option	description	1
Multi-Operator, HSPA+  / LTE, (ROW: EMEA + APAC)	config_option	description	1
Multi-Operator, HSPA+ / LTE, APAC -ANZ)	config_option	description	1
Multi-Operator, HSPA+ / TD-SCDMA / LTE, (China)	config_option	description	1
Multi-Operator, HSPA+ /LTE, (EA / APAC/CHILE/COSTA RICA)	config_option	description	1
Multi-Operator, HSPA+/LTE (America's excluding US)	config_option	description	1
Multi-Operator, HSPA+/LTE/CDMA, (US ONLY)	config_option	description	1
Multi-Operator,GSM/ HSPA+ / LTE, (ROW: EMEA, LATAM + APAC)	config_option	description	1
Multi/Operator HSPA+/ LTE/5G (China) SIM	config_option	description	1
Multicarrier	config_option	description	1
Multiple Interface	config_option	description	1
nan	config_option	description	1
NA - 5G	config_option	description	1
NA Only	config_option	description	1
NA Only -- USA, Canada, Puerto Rico  (WLAN)	config_option	description	1
NA Only- Multi-Operator 5G / LTE (Americas + Canada) GPS Data Only + Wi-Fi 6E 802.a/b/g/n/ac/d/h/i/r/k/v/w/mc/ax BT 5.3 NFC	config_option	description	1
NA Version (US, CA, PR)	config_option	description	1
NA Walmart Custom	config_option	description	1
NA, LA, EMEA Only (Rest of World)	config_option	description	1
NALA - LTE (ATT-Verizon)	config_option	description	1
NEW  Historical Locationing  Feature Upgrade	config_option	description	1
NEW  RTP PORT Service Upgrade	config_option	description	1
NEW Base PTT PRO Service	config_option	description	1
NO WWAN_NO GPS	config_option	description	1
NO eSIM AOSP China Only	config_option	description	1
NONE	config_option	description	1
NONE (redundant for an SC50 model)	config_option	description	1
NUMERIC	config_option	description	1
Naurtech	config_option	description	1
Naurtech Industrial Browser	config_option	description	1
Nav/PIM (4 keys)	config_option	description	1
Netherlands	config_option	description	1
Neural Sensor	config_option	description	1
Nextel	config_option	description	1
No	config_option	description	1
No ATTE Pre-load	config_option	description	1
No Audio	config_option	description	1
No Audio Jack	config_option	description	1
No Barcode reader	config_option	description	1
No Battery	config_option	description	1
No Battery (US/EU/EFTA/AU/NZ only)	config_option	description	1
No Battery Option (limited configurations)	config_option	description	1
No Battery provided - purchase Battery separately	config_option	description	1
No Battery/Battery Door - Order Battery & Door KIT separately	config_option	description	1
No Bluetooth radio	config_option	description	1
No Cable	config_option	description	1
No Camera	config_option	description	1
No Checkpoint EAS	config_option	description	1
No Checkpoint EAS and/or EAS cables, No RFID module	config_option	description	1
No Color Camera	config_option	description	1
No Companion Keyboard	config_option	description	1
No Contact-less	config_option	description	1
No Custom	config_option	description	1
No Customer Side Scanner	config_option	description	1
No Customization	config_option	description	1
No Direct Cable	config_option	description	1
No Direct Connect Cable	config_option	description	1
No EAS Support	config_option	description	1
No Ethernet	config_option	description	1
No Ethernet RJ45 connector	config_option	description	1
No External Module	config_option	description	1
No Fibre Optic Port	config_option	description	1
No Filters	config_option	description	1
No Fingerprint reader	config_option	description	1
No HF-RFIID	config_option	description	1
No Handle	config_option	description	1
No Image	config_option	description	1
No Imager	config_option	description	1
No Internal Module	config_option	description	1
No KB	config_option	description	1
No Keyboard	config_option	description	1
No Keyboard Installed - Order keyboard separately	config_option	description	1
No Kit (only device + USB-C cable in shipping box)	config_option	description	1
No Manual Trigger, No Top Trigger	config_option	description	1
No Manual Trigger, Top Trigger	config_option	description	1
No NFC	config_option	description	1
No Narrow Band - Standard	config_option	description	1
